host,period,avg_loss_x,type_x,avg_loss_y,type_y,mean
hepsonar2.ph.liv.ac.uk,2020-01-21,0.042242051095062266,src,0.0008602577403808689,dest,0.02155115441772157
hepsonar2.ph.liv.ac.uk,2020-01-22,0.0477854534783247,src,0.0003085700041808101,dest,0.024047011741252754
iut2-net1.iu.edu,2019-12-10,0.0,src,9.803921806023401e-05,dest,4.901960903011701e-05
iut2-net1.iu.edu,2019-12-11,,src,,dest,
iut2-net1.iu.edu,2019-12-12,0.0,src,0.004341537158494728,dest,0.002170768579247364
iut2-net1.iu.edu,2019-12-13,7.360567564327387e-06,src,0.00020854402094617344,dest,0.00010795229425525041
iut2-net1.iu.edu,2019-12-14,4.015661175441771e-06,src,0.00021989330341315387,dest,0.00011195448229429782
iut2-net1.iu.edu,2019-12-15,3.3507573522798115e-06,src,0.00030202603308765696,dest,0.00015268839521996838
iut2-net1.iu.edu,2019-12-16,4.367679279872248e-06,src,7.111609353011806e-05,dest,3.774188640499516e-05
iut2-net1.iu.edu,2019-12-17,1.171940403449242e-06,src,0.00019913944535851892,dest,0.00010015569288098408
iut2-net1.iu.edu,2019-12-18,5.644622593856825e-05,src,0.00031029521372280793,dest,0.00018337071983068809
iut2-net1.iu.edu,2019-12-19,1.3390914588924199e-06,src,0.0002660366474664649,dest,0.00013368786946267868
iut2-net1.iu.edu,2019-12-20,6.694112690125428e-07,src,0.00024275685318324931,dest,0.00012171313222613093
iut2-net1.iu.edu,2019-12-21,1.673360147614436e-06,src,0.00022153347288236748,dest,0.00011160341651499096
iut2-net1.iu.edu,2019-12-22,1.3396296248560057e-06,src,0.0003527409749483557,dest,0.00017704030228660585
iut2-net1.iu.edu,2019-12-23,3.340013440929816e-07,src,0.00019591216757104723,dest,9.81230844575701e-05
iut2-net1.iu.edu,2019-12-24,1.3385537251472568e-06,src,0.00039216373692183546,dest,0.00019675114532349136
iut2-net1.iu.edu,2019-12-25,1.3388225380250855e-06,src,0.00018341494716058026,dest,9.237688484930267e-05
iut2-net1.iu.edu,2019-12-26,3.346048397960205e-07,src,0.00021638441748781618,dest,0.0001083595111638061
iut2-net1.iu.edu,2019-12-27,1.3380164231000328e-06,src,0.00012992228648529334,dest,6.563015145419668e-05
iut2-net1.iu.edu,2019-12-28,3.3380066233206053e-07,src,0.00012796943636037824,dest,6.415161851135516e-05
iut2-net1.iu.edu,2019-12-29,0.0,src,4.344152227901875e-05,dest,2.1720761139509376e-05
iut2-net1.iu.edu,2019-12-30,3.5126456089425477e-06,src,0.00048773249105363986,dest,0.0002456225683312912
iut2-net1.iu.edu,2019-12-31,0.00022149564280461378,src,0.0003197053087922799,dest,0.00027060047579844683
iut2-net1.iu.edu,2020-01-01,8.970202548984109e-05,src,0.0002927265443806573,dest,0.00019121428493524919
iut2-net1.iu.edu,2020-01-02,3.339678803775129e-07,src,0.0002232625306924929,dest,0.0001117982492864352
iut2-net1.iu.edu,2020-01-03,1.8497965671742266e-06,src,0.0015234147331676347,dest,0.0007626322648674044
iut2-net1.iu.edu,2020-01-04,4.857133380651666e-06,src,0.000629634923058855,dest,0.0003172460282197533
iut2-net1.iu.edu,2020-01-05,3.515821327289285e-06,src,0.0017566150400579455,dest,0.0008800654306926174
iut2-net1.iu.edu,2020-01-06,2.6617115928483518e-05,src,0.0017435408010128774,dest,0.0008850789584706804
iut2-net1.iu.edu,2020-01-07,8.862407393727415e-05,src,0.001176024572993166,dest,0.0006323243234652201
iut2-net1.iu.edu,2020-01-08,6.191432384875076e-05,src,0.001828072178020127,dest,0.0009449932509344389
iut2-net1.iu.edu,2020-01-09,2.3441163249282393e-06,src,0.0010414409369868757,dest,0.000521892526655902
iut2-net1.iu.edu,2020-01-10,3.013863869726969e-06,src,0.000424297053480939,dest,0.00021365545867533297
iut2-net1.iu.edu,2020-01-11,7.112494557916382e-05,src,0.001275120558506885,dest,0.0006731227520430245
iut2-net1.iu.edu,2020-01-12,3.0030030757188795e-06,src,0.0005466863985090982,dest,0.00027484470079240853
iut2-net1.iu.edu,2020-01-13,5.524862035622494e-06,src,0.0009454249291021519,dest,0.0004754748955688872
iut2-net1.iu.edu,2020-01-14,5.741354620647805e-05,src,0.00041322672080688954,dest,0.0002353201335066838
iut2-net1.iu.edu,2020-01-15,0.00020720359192553966,src,0.0004118006152465963,dest,0.000309502103586068
iut2-net1.iu.edu,2020-01-16,3.8825853626106394e-05,src,0.0005479323956145596,dest,0.00029337912462033296
iut2-net1.iu.edu,2020-01-17,0.000656373239577441,src,0.0010619007430293244,dest,0.0008591369913033827
iut2-net1.iu.edu,2020-01-18,0.00046428332225832773,src,0.000573227169098141,dest,0.0005187552456782344
iut2-net1.iu.edu,2020-01-19,0.00014600495947983362,src,0.001334716080382096,dest,0.0007403605199309648
iut2-net1.iu.edu,2020-01-20,8.378577855539806e-06,src,0.0013106704400817038,dest,0.0006595245089686218
iut2-net1.iu.edu,2020-01-21,5.9134919752034245e-05,src,0.0014824466996816576,dest,0.0007707908097168459
iut2-net1.iu.edu,2020-01-22,2.8139572959883857e-06,src,0.0018598881446918497,dest,0.000931351050993919
iut2-net7.iu.edu,2019-12-10,0.0,src,0.0,dest,0.0
iut2-net7.iu.edu,2019-12-11,,src,,dest,
iut2-net7.iu.edu,2019-12-12,0.0,src,0.0,dest,0.0
iut2-net7.iu.edu,2019-12-13,1.2965582504136095e-05,src,7.562536541470059e-06,dest,1.0264059522803077e-05
iut2-net7.iu.edu,2019-12-14,4.131987586034301e-06,src,8.14427012158314e-06,dest,6.138128853808721e-06
iut2-net7.iu.edu,2019-12-15,4.722271526896344e-06,src,6.982021464230315e-06,dest,5.8521464955633295e-06
iut2-net7.iu.edu,2019-12-16,4.0338847285775995e-06,src,5.0813009360487145e-06,dest,4.557592832313157e-06
iut2-net7.iu.edu,2019-12-17,0.0,src,5.23468866278688e-06,dest,2.61734433139344e-06
iut2-net7.iu.edu,2019-12-18,1.1784809666070202e-06,src,2.3216670130927783e-06,dest,1.7500739898498993e-06
iut2-net7.iu.edu,2019-12-19,5.892404833035101e-07,src,4.645760855815967e-06,dest,2.6175006695597386e-06
iut2-net7.iu.edu,2019-12-20,0.0,src,7.557260966624248e-06,dest,3.778630483312124e-06
iut2-net7.iu.edu,2019-12-21,2.3582125320466616e-06,src,1.7436792052561237e-06,dest,2.0509458686513926e-06
iut2-net7.iu.edu,2019-12-22,5.899705157607002e-07,src,1.1624528035040825e-06,dest,8.762116596323914e-07
iut2-net7.iu.edu,2019-12-23,0.0,src,4.642525646306346e-06,dest,2.321262823153173e-06
iut2-net7.iu.edu,2019-12-24,1.7692852516178113e-06,src,1.7452007403392443e-06,dest,1.7572429959785277e-06
iut2-net7.iu.edu,2019-12-25,5.894488795840772e-07,src,2.905625360920464e-06,dest,1.7475371202522707e-06
iut2-net7.iu.edu,2019-12-26,0.0,src,1.743983299990211e-06,dest,8.719916499951055e-07
iut2-net7.iu.edu,2019-12-27,5.895531330116654e-07,src,3.4855351140271415e-06,dest,2.0375441235194036e-06
iut2-net7.iu.edu,2019-12-28,0.0,src,2.323285181423911e-06,dest,1.1616425907119555e-06
iut2-net7.iu.edu,2019-12-29,0.0,src,3.4904014806784886e-06,dest,1.7452007403392443e-06
iut2-net7.iu.edu,2019-12-30,5.895531330116654e-07,src,4.065749067491844e-06,dest,2.327651100251755e-06
iut2-net7.iu.edu,2019-12-31,6.021962440406077e-05,src,7.578407348455792e-05,dest,6.800184894430934e-05
iut2-net7.iu.edu,2020-01-01,1.0871928943404945e-06,src,2.6782367138421635e-06,dest,1.882714804091329e-06
iut2-net7.iu.edu,2020-01-02,5.893446630212087e-07,src,2.905118889705383e-06,dest,1.7472317763632959e-06
iut2-net7.iu.edu,2020-01-03,0.0,src,3.487966599980422e-06,dest,1.743983299990211e-06
iut2-net7.iu.edu,2020-01-04,0.0,src,9.879126227129579e-06,dest,4.939563113564789e-06
iut2-net7.iu.edu,2020-01-05,5.90388489912851e-07,src,1.1049081449216883e-05,dest,5.819734969564867e-06
iut2-net7.iu.edu,2020-01-06,0.0,src,1.2496367637668887e-05,dest,6.248183818834444e-06
iut2-net7.iu.edu,2020-01-07,0.0,src,1.0418475682039107e-05,dest,5.209237841019553e-06
iut2-net7.iu.edu,2020-01-08,0.0,src,7.5598978336747095e-06,dest,3.7799489168373547e-06
iut2-net7.iu.edu,2020-01-09,0.0,src,5.2356022210177324e-06,dest,2.6178011105088662e-06
iut2-net7.iu.edu,2020-01-10,1.1797322293569126e-06,src,8.13291526606333e-06,dest,4.6563237477101216e-06
iut2-net7.iu.edu,2020-01-11,3.5360680604577486e-06,src,8.138588733287652e-06,dest,5.8373283968727e-06
iut2-net7.iu.edu,2020-01-12,3.531073531830462e-06,src,1.624883976207221e-05,dest,9.889956646951337e-06
iut2-net7.iu.edu,2020-01-13,0.0,src,1.2786980838544906e-05,dest,6.393490419272453e-06
iut2-net7.iu.edu,2020-01-14,4.9548753468183645e-05,src,1.2498546983263179e-05,dest,3.1023650225723414e-05
iut2-net7.iu.edu,2020-01-15,0.00015387336746896583,src,4.41655043494398e-05,dest,9.901943590920281e-05
iut2-net7.iu.edu,2020-01-16,1.8865700256373293e-05,src,1.744591807771087e-05,dest,1.815580916704208e-05
iut2-net7.iu.edu,2020-01-17,0.0004023700024501717,src,0.0003278783714193799,dest,0.0003651241869347758
iut2-net7.iu.edu,2020-01-18,4.126871931081658e-06,src,1.2190874555034323e-05,dest,8.158873243057992e-06
iut2-net7.iu.edu,2020-01-19,0.00011150442747877235,src,2.0946064392690946e-05,dest,6.622524593573164e-05
iut2-net7.iu.edu,2020-01-20,4.131256001829974e-06,src,1.6562064557246645e-05,dest,1.0346660279538309e-05
iut2-net7.iu.edu,2020-01-21,1.7695983440353688e-06,src,9.304489641445796e-06,dest,5.537043992740583e-06
iut2-net7.iu.edu,2020-01-22,4.231908693247512e-06,src,6.944444612599909e-06,dest,5.58817665292371e-06
lapp-ps02.in2p3.fr,2019-12-10,0.0003443556243037603,src,0.0005855855966188215,dest,0.0004649706104612909
lapp-ps02.in2p3.fr,2019-12-11,,src,,dest,
lapp-ps02.in2p3.fr,2019-12-12,0.008638433525542336,src,0.006715927785147771,dest,0.007677180655345053
lapp-ps02.in2p3.fr,2019-12-13,0.01224842818151517,src,0.0008663608229992624,dest,0.006557394502257216
lapp-ps02.in2p3.fr,2019-12-14,0.014527357435991374,src,0.000619516037458531,dest,0.007573436736724953
lapp-ps02.in2p3.fr,2019-12-15,0.014394657119177607,src,0.0007019995153092068,dest,0.007548328317243407
lapp-ps02.in2p3.fr,2019-12-16,0.015962816393634185,src,0.00021344557589088274,dest,0.008088130984762534
lapp-ps02.in2p3.fr,2019-12-17,0.012990207923133622,src,0.000316351339564102,dest,0.006653279631348862
lapp-ps02.in2p3.fr,2019-12-18,0.01988969178733713,src,0.0003879468397023776,dest,0.010138819313519754
lapp-ps02.in2p3.fr,2019-12-19,0.012823572270838848,src,0.0002979155856938985,dest,0.0065607439282663734
lapp-ps02.in2p3.fr,2019-12-20,0.016720281459915717,src,0.0003170082326268093,dest,0.008518644846271264
lapp-ps02.in2p3.fr,2019-12-21,0.015777791769450412,src,0.0002764776195535954,dest,0.008027134694502005
lapp-ps02.in2p3.fr,2019-12-22,0.011703872670305652,src,0.0003814238229483116,dest,0.006042648246626982
lapp-ps02.in2p3.fr,2019-12-23,0.011872706901541205,src,0.0002570006633958438,dest,0.006064853782468524
lapp-ps02.in2p3.fr,2019-12-24,0.007664175256295052,src,0.00030433570104583085,dest,0.003984255478670441
lapp-ps02.in2p3.fr,2019-12-25,0.014546268752993814,src,0.0002448913453528256,dest,0.00739558004917332
lapp-ps02.in2p3.fr,2019-12-26,0.014080375566448932,src,0.0003159252964385863,dest,0.00719815043144376
lapp-ps02.in2p3.fr,2019-12-27,0.01972766464981101,src,0.00042776083244316237,dest,0.010077712741127086
lapp-ps02.in2p3.fr,2019-12-28,0.016624326695397783,src,0.0004723963974081802,dest,0.008548361546402981
lapp-ps02.in2p3.fr,2019-12-29,0.016511454436686022,src,0.00025058688184804176,dest,0.008381020659267033
lapp-ps02.in2p3.fr,2019-12-30,0.01534863136927677,src,0.00040602789281206256,dest,0.007877329631044417
lapp-ps02.in2p3.fr,2019-12-31,0.01562756320797455,src,0.00023727992606632623,dest,0.00793242156702044
lapp-ps02.in2p3.fr,2020-01-01,0.012613383649195342,src,0.0002281708383550107,dest,0.006420777243775176
lapp-ps02.in2p3.fr,2020-01-02,0.016367750926253984,src,0.0002405519710725619,dest,0.008304151448663272
lapp-ps02.in2p3.fr,2020-01-03,0.03890660723725581,src,0.0021795294916206694,dest,0.020543068364438238
lapp-ps02.in2p3.fr,2020-01-04,0.04413906480817176,src,0.0031558260004094485,dest,0.023647445404290604
lapp-ps02.in2p3.fr,2020-01-05,0.046908455228197754,src,0.002112746751367615,dest,0.024510600989782683
lapp-ps02.in2p3.fr,2020-01-06,0.04841597062055284,src,0.0038650079295028763,dest,0.026140489275027858
lapp-ps02.in2p3.fr,2020-01-07,0.0481095497596589,src,0.0026447278531262,dest,0.02537713880639255
lapp-ps02.in2p3.fr,2020-01-08,0.04719021781424729,src,0.0023723716693512405,dest,0.024781294741799263
lapp-ps02.in2p3.fr,2020-01-09,0.048283173933235855,src,0.002000277226532442,dest,0.025141725579884148
lapp-ps02.in2p3.fr,2020-01-10,0.042095314878627256,src,0.0006321094485991002,dest,0.02136371216361318
lapp-ps02.in2p3.fr,2020-01-11,0.044916914828101305,src,0.0022576281269302517,dest,0.023587271477515777
lapp-ps02.in2p3.fr,2020-01-12,0.04592053314665256,src,0.0012770771091986397,dest,0.023598805127925598
lapp-ps02.in2p3.fr,2020-01-13,0.04475978039457788,src,0.0033191628287222424,dest,0.024039471611650064
lapp-ps02.in2p3.fr,2020-01-14,0.04547733086235171,src,0.0006960542108199854,dest,0.023086692536585848
lapp-ps02.in2p3.fr,2020-01-15,0.045518576678405774,src,0.0008241771635633447,dest,0.02317137692098456
lapp-ps02.in2p3.fr,2020-01-16,0.04736540292230819,src,0.0007799892071400946,dest,0.02407269606472414
lapp-ps02.in2p3.fr,2020-01-17,0.047936514056851114,src,0.0006813483220885181,dest,0.024308931189469817
lapp-ps02.in2p3.fr,2020-01-18,0.046830056927525975,src,0.0003079785418107905,dest,0.023569017734668383
lapp-ps02.in2p3.fr,2020-01-19,0.0450061870509351,src,0.002859425381806059,dest,0.02393280621637058
lapp-ps02.in2p3.fr,2020-01-20,0.04483448987240361,src,0.002329987182186798,dest,0.023582238527295206
lapp-ps02.in2p3.fr,2020-01-21,0.04666944417336979,src,0.0035728502361084035,dest,0.025121147204739097
lapp-ps02.in2p3.fr,2020-01-22,0.048532056154341974,src,0.0024618842413080076,dest,0.02549697019782499
lcg-pslat.uw.computecanada.ca,2019-12-10,0.0,src,0.5,dest,0.25
lcg-pslat.uw.computecanada.ca,2019-12-11,,src,,dest,
lcg-pslat.uw.computecanada.ca,2019-12-12,0.01787407407640583,src,0.5041530054857064,dest,0.2610135397810561
lcg-pslat.uw.computecanada.ca,2019-12-13,0.0169908230156507,src,0.5001365774028476,dest,0.2585637002092491
lcg-pslat.uw.computecanada.ca,2019-12-14,0.016377647068464386,src,0.5001158653632063,dest,0.2582467562158353
lcg-pslat.uw.computecanada.ca,2019-12-15,0.016922429072369655,src,0.5001240018940425,dest,0.25852321548320606
lcg-pslat.uw.computecanada.ca,2019-12-16,0.01952341563048922,src,0.5000410775372486,dest,0.2597822465838689
lcg-pslat.uw.computecanada.ca,2019-12-17,0.017145760294147393,src,0.5004634225502395,dest,0.2588045914221934
lcg-pslat.uw.computecanada.ca,2019-12-18,0.017783271212528696,src,0.5004128737354565,dest,0.2590980724739926
lcg-pslat.uw.computecanada.ca,2019-12-19,0.016789993412392464,src,0.5007552503245118,dest,0.2587726218684522
lcg-pslat.uw.computecanada.ca,2019-12-20,0.01654266800137845,src,0.5004768942378275,dest,0.258509781119603
lcg-pslat.uw.computecanada.ca,2019-12-21,0.01723186586532423,src,0.500543885982976,dest,0.2588878759241501
lcg-pslat.uw.computecanada.ca,2019-12-22,0.01714335802204437,src,0.5009311892670184,dest,0.2590372736445314
lcg-pslat.uw.computecanada.ca,2019-12-23,0.016903257066386842,src,0.5024480851708946,dest,0.2596756711186407
lcg-pslat.uw.computecanada.ca,2019-12-24,0.01712984600423968,src,0.5008845236613692,dest,0.25900718483280444
lcg-pslat.uw.computecanada.ca,2019-12-25,0.01685013869680636,src,0.500196601751988,dest,0.2585233702243972
lcg-pslat.uw.computecanada.ca,2019-12-26,0.016848176696936935,src,0.5000876138023023,dest,0.2584678952496196
lcg-pslat.uw.computecanada.ca,2019-12-27,0.017203843300066975,src,0.500064790320516,dest,0.2586343168102915
lcg-pslat.uw.computecanada.ca,2019-12-28,0.017442216210330538,src,0.5000438871558084,dest,0.25874305168306944
lcg-pslat.uw.computecanada.ca,2019-12-29,0.01644128027997359,src,0.5000197267281674,dest,0.2582305035040705
lcg-pslat.uw.computecanada.ca,2019-12-30,0.017268798327735906,src,0.500236827601406,dest,0.2587528129645709
lcg-pslat.uw.computecanada.ca,2019-12-31,0.017188785821361078,src,0.5001141186268588,dest,0.25865145222410996
lcg-pslat.uw.computecanada.ca,2020-01-01,0.017152679723873642,src,0.5001253340333599,dest,0.2586390068786168
lcg-pslat.uw.computecanada.ca,2020-01-02,0.01740956891852497,src,0.5001153652440814,dest,0.2587624670813032
lcg-pslat.uw.computecanada.ca,2020-01-03,0.03144089190894029,src,0.5001641908261163,dest,0.2658025413675283
lcg-pslat.uw.computecanada.ca,2020-01-04,0.0352993902712854,src,0.5000560025562752,dest,0.2676776964137803
lcg-pslat.uw.computecanada.ca,2020-01-05,0.034329311392681805,src,0.5008911542799659,dest,0.26761023283632385
lcg-pslat.uw.computecanada.ca,2020-01-06,0.03641266411705058,src,0.5010865047452421,dest,0.2687495844311463
lcg-pslat.uw.computecanada.ca,2020-01-07,0.03723579159557114,src,0.5006962141766103,dest,0.2689660028860907
lcg-pslat.uw.computecanada.ca,2020-01-08,0.035876852384729555,src,0.5011186353837508,dest,0.2684977438842402
lcg-pslat.uw.computecanada.ca,2020-01-09,0.03434174446235287,src,0.500737319584973,dest,0.26753953202366293
lcg-pslat.uw.computecanada.ca,2020-01-10,0.03523186518462254,src,0.500312690036293,dest,0.26777227761045774
lcg-pslat.uw.computecanada.ca,2020-01-11,0.03617814763617475,src,0.5007442521083771,dest,0.26846119987227596
lcg-pslat.uw.computecanada.ca,2020-01-12,0.03372924882950786,src,0.5004599365295881,dest,0.267094592679548
lcg-pslat.uw.computecanada.ca,2020-01-13,0.03444641815394581,src,0.5004771601582632,dest,0.26746178915610447
lcg-pslat.uw.computecanada.ca,2020-01-14,0.035617636996401095,src,0.5000575252588793,dest,0.26783758112764017
lcg-pslat.uw.computecanada.ca,2020-01-15,0.0355932113632864,src,0.5000470562144326,dest,0.2678201337888595
lcg-pslat.uw.computecanada.ca,2020-01-16,0.03558381546757861,src,0.5000362964095136,dest,0.2678100559385461
lcg-pslat.uw.computecanada.ca,2020-01-17,0.035986230173713864,src,0.500073274205074,dest,0.2680297521893939
lcg-pslat.uw.computecanada.ca,2020-01-18,0.03599182926850704,src,0.500022821034007,dest,0.268007325151257
lcg-pslat.uw.computecanada.ca,2020-01-19,0.03613446607285723,src,0.5006854961835621,dest,0.26840998112820963
lcg-pslat.uw.computecanada.ca,2020-01-20,0.03669556773129063,src,0.5008014220194033,dest,0.26874849487534697
lcg-pslat.uw.computecanada.ca,2020-01-21,0.03526940163142961,src,0.5007998067736368,dest,0.2680346042025332
lcg-pslat.uw.computecanada.ca,2020-01-22,0.03689240708432124,src,0.5012433035174796,dest,0.26906785530090044
lcg-sonar01.hep.ucl.ac.uk,2019-12-12,1.1185682597476364e-05,src,1.0752688432412762e-05,dest,1.0969185514944563e-05
lcg-sonar01.hep.ucl.ac.uk,2019-12-13,0.000279537785280022,src,0.00020084008408825408,dest,0.00024018893468413804
lcg-sonar01.hep.ucl.ac.uk,2019-12-14,0.0001714043608716613,src,8.606191437192783e-05,dest,0.00012873313762179456
lcg-sonar01.hep.ucl.ac.uk,2019-12-15,0.00025245050220145873,src,5.163057836490077e-05,dest,0.00015204054028317976
lcg-sonar01.hep.ucl.ac.uk,2019-12-16,0.000348058904432433,src,5.418092008173274e-05,dest,0.00020111991225708287
lcg-sonar01.hep.ucl.ac.uk,2019-12-17,0.00026790955430939264,src,9.076333337003482e-05,dest,0.00017933644383971373
lcg-sonar01.hep.ucl.ac.uk,2019-12-18,0.0015624127420512254,src,9.282291473095629e-05,dest,0.0008276178283910909
lcg-sonar01.hep.ucl.ac.uk,2019-12-19,0.0011941678995077637,src,6.64074489844022e-05,dest,0.000630287674246083
lcg-sonar01.hep.ucl.ac.uk,2019-12-20,0.0008277824265632411,src,5.752290823481548e-05,dest,0.00044265266739902827
lcg-sonar01.hep.ucl.ac.uk,2019-12-21,0.001571001333843854,src,2.810823483629826e-05,dest,0.0007995547843400761
lcg-sonar01.hep.ucl.ac.uk,2019-12-22,0.001384846635078658,src,2.9548019855106473e-05,dest,0.0007071973274668822
lcg-sonar01.hep.ucl.ac.uk,2019-12-23,0.0014429005954826413,src,1.9888681393372502e-05,dest,0.0007313946384380069
lcg-sonar01.hep.ucl.ac.uk,2019-12-24,0.002069353306961251,src,8.118460707301938e-05,dest,0.0010752689570171351
lcg-sonar01.hep.ucl.ac.uk,2019-12-25,0.0015614172071431317,src,1.652977094110087e-05,dest,0.0007889734890421163
lcg-sonar01.hep.ucl.ac.uk,2019-12-26,0.0014070162801506417,src,3.557702357105588e-05,dest,0.0007212966518608488
lcg-sonar01.hep.ucl.ac.uk,2019-12-27,0.0016588175267625278,src,2.555888820882133e-05,dest,0.0008421882074856746
lcg-sonar01.hep.ucl.ac.uk,2019-12-28,0.001999462419001114,src,2.2870846240690162e-05,dest,0.0010111666326209023
lcg-sonar01.hep.ucl.ac.uk,2019-12-29,0.0016485971846273055,src,1.903139683892421e-05,dest,0.0008338142907331149
lcg-sonar01.hep.ucl.ac.uk,2019-12-30,0.0018507703516553167,src,3.7143152644599583e-05,dest,0.0009439567521499581
lcg-sonar01.hep.ucl.ac.uk,2019-12-31,0.001792829444624516,src,6.83196545155211e-05,dest,0.0009305745495700185
lcg-sonar01.hep.ucl.ac.uk,2020-01-01,0.0015316675134563133,src,2.6697063711073898e-05,dest,0.0007791822885836936
lcg-sonar01.hep.ucl.ac.uk,2020-01-02,0.0016557724371156208,src,0.0001676894930652788,dest,0.0009117309650904499
lcg-sonar01.hep.ucl.ac.uk,2020-01-03,0.0015703603895968195,src,6.08400838601514e-05,dest,0.0008156002367284854
lcg-sonar01.hep.ucl.ac.uk,2020-01-04,0.001954311014583783,src,1.7390120791798426e-05,dest,0.0009858505676877908
lcg-sonar01.hep.ucl.ac.uk,2020-01-05,0.0017780868653818518,src,2.2164302592393087e-05,dest,0.0009001255839871224
lcg-sonar01.hep.ucl.ac.uk,2020-01-06,0.0016923131358453495,src,2.0689413853791245e-05,dest,0.0008565012748495704
lcg-sonar01.hep.ucl.ac.uk,2020-01-07,0.0025441196773303954,src,2.2260449745935545e-05,dest,0.0012831900635381654
lcg-sonar01.hep.ucl.ac.uk,2020-01-08,0.0015551113602013393,src,3.757434334945725e-05,dest,0.0007963428517753983
lcg-sonar01.hep.ucl.ac.uk,2020-01-09,0.00017986012115892217,src,4.562707269523849e-05,dest,0.00011274359692708033
lcg-sonar01.hep.ucl.ac.uk,2020-01-10,0.0002745626804451821,src,2.8973810172472707e-05,dest,0.00015176824530882738
lcg-sonar01.hep.ucl.ac.uk,2020-01-11,0.00011101010076306534,src,2.2595714906997987e-05,dest,6.680290783503167e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-12,0.00010592284896554558,src,1.7854792412804226e-05,dest,6.18888206891749e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-13,9.90158973373106e-05,src,7.042253531296939e-05,dest,8.471921632514e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-14,0.0001653030314906077,src,0.00024258969098522743,dest,0.00020394636123791755
lcg-sonar01.hep.ucl.ac.uk,2020-01-15,0.00033753986616519267,src,0.00021686804129487556,dest,0.00027720395373003414
lcg-sonar01.hep.ucl.ac.uk,2020-01-16,0.00041033088516169647,src,0.00011719389938161168,dest,0.0002637623922716541
lcg-sonar01.hep.ucl.ac.uk,2020-01-17,0.00010335143082088651,src,7.178781523925983e-05,dest,8.756962303007317e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-18,0.00013389072807282185,src,5.3869132751498144e-05,dest,9.387993041216e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-19,4.3053861352906775e-05,src,1.4186912916678658e-05,dest,2.8620387134792716e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-20,0.00018506937298322392,src,5.07082810869972e-05,dest,0.00011788882703511055
lcg-sonar01.hep.ucl.ac.uk,2020-01-21,8.871089015876184e-05,src,3.075030794960115e-05,dest,5.97305990541815e-05
lcg-sonar01.hep.ucl.ac.uk,2020-01-22,0.00012428908480181702,src,0.00014783881931026648,dest,0.00013606395205604177
lcg39.sinp.msu.ru,2019-12-12,0.002916666679084301,src,0.0,dest,0.0014583333395421505
lcg39.sinp.msu.ru,2019-12-13,0.005214716820013878,src,0.00033982835205177215,dest,0.002777272586032825
lcg39.sinp.msu.ru,2019-12-14,0.0009641777104987332,src,0.00016353514564606617,dest,0.0005638564280723996
lcg39.sinp.msu.ru,2019-12-15,0.00040101994140532193,src,0.00011830201820342716,dest,0.00025966097980437456
lcg39.sinp.msu.ru,2019-12-16,0.00031095611783265806,src,0.0,dest,0.00015547805891632903
lcg39.sinp.msu.ru,2019-12-17,0.0005958188219703345,src,8.350730891143106e-05,dest,0.0003396630654408828
lcg39.sinp.msu.ru,2019-12-18,0.0006095304155152221,src,1.2687428219559696e-05,dest,0.0003111089218673909
lcg39.sinp.msu.ru,2019-12-19,0.000467162767328153,src,8.896797235882791e-05,dest,0.00027806536984349044
lcg39.sinp.msu.ru,2019-12-20,0.0004108635062406301,src,4.526462505148687e-05,dest,0.00022806406564605848
lcg39.sinp.msu.ru,2019-12-21,1.971700316892578e-05,src,0.00026132404294760593,dest,0.00014052052305826585
lcg39.sinp.msu.ru,2019-12-22,0.0002051460374048257,src,9.278589879047895e-06,dest,0.00010721231364193679
lcg39.sinp.msu.ru,2019-12-23,0.00518531549098016,src,4.5013030681179274e-05,dest,0.0026151642608306697
lcg39.sinp.msu.ru,2019-12-24,0.006432584251291537,src,3.7691402561673004e-05,dest,0.003235137826926605
lcg39.sinp.msu.ru,2019-12-25,0.0004271123623786738,src,1.1622501443681856e-06,dest,0.00021413730626152099
lcg39.sinp.msu.ru,2019-12-26,0.013693497648247888,src,0.0007693263737513982,dest,0.0072314120109996435
lcg39.sinp.msu.ru,2019-12-27,0.0014182915275496196,src,9.497569302361566e-05,dest,0.0007566336102866176
lcg39.sinp.msu.ru,2019-12-28,2.3164234982960087e-06,src,0.0001416956970163131,dest,7.200606025730456e-05
lcg39.sinp.msu.ru,2019-12-29,1.389854018077451e-05,src,3.4770515445562827e-06,dest,8.687795862665396e-06
lcg39.sinp.msu.ru,2019-12-30,0.0023342509475502674,src,4.642525646306346e-06,dest,0.001169446736598287
lcg39.sinp.msu.ru,2019-12-31,0.00042216054187786407,src,1.1622501443681856e-06,dest,0.00021166139601111613
lcg39.sinp.msu.ru,2020-01-01,6.410256565476839e-05,src,0.0,dest,3.2051282827384195e-05
lcg39.sinp.msu.ru,2020-01-02,0.00016817444074761562,src,2.3100023659375997e-06,dest,8.524222155677661e-05
lcg39.sinp.msu.ru,2020-01-03,7.886801235165211e-05,src,1.8570102423087054e-05,dest,4.871905738736958e-05
